time_interval_hour,total_instruction_activity
2022-01-25 06:00:00.000000 UTC,13777525
2022-01-25 07:00:00.000000 UTC,13772552
2022-01-25 08:00:00.000000 UTC,13656736
2022-01-25 09:00:00.000000 UTC,13814559
2022-01-25 10:00:00.000000 UTC,13505538
2022-01-25 11:00:00.000000 UTC,13073930
2022-01-25 12:00:00.000000 UTC,12050339
2022-01-25 13:00:00.000000 UTC,13576738
2022-01-25 14:00:00.000000 UTC,13659179
2022-01-25 15:00:00.000000 UTC,13459445
2022-01-25 16:00:00.000000 UTC,13546582
2022-01-25 17:00:00.000000 UTC,13247561
2022-01-25 18:00:00.000000 UTC,13396517
2022-01-25 19:00:00.000000 UTC,13556679
2022-01-25 20:00:00.000000 UTC,13711544
2022-01-25 21:00:00.000000 UTC,13108344
2022-01-25 22:00:00.000000 UTC,13836179
2022-01-25 23:00:00.000000 UTC,13556754
2022-01-26 00:00:00.000000 UTC,13902971
2022-01-26 01:00:00.000000 UTC,13617242
2022-01-26 02:00:00.000000 UTC,13600205
2022-01-26 03:00:00.000000 UTC,13466607
2022-01-26 04:00:00.000000 UTC,13600049
2022-01-26 05:00:00.000000 UTC,13737898
2022-01-26 06:00:00.000000 UTC,13529283
2022-01-26 07:00:00.000000 UTC,13634231
2022-01-26 08:00:00.000000 UTC,13644388
2022-01-26 09:00:00.000000 UTC,13272417
2022-01-26 10:00:00.000000 UTC,13375218
2022-01-26 11:00:00.000000 UTC,13527566
2022-01-26 12:00:00.000000 UTC,13445485
2022-01-26 13:00:00.000000 UTC,13298717
2022-01-26 14:00:00.000000 UTC,12775870
2022-01-26 15:00:00.000000 UTC,12807534
2022-01-26 16:00:00.000000 UTC,13498022
2022-01-26 17:00:00.000000 UTC,13072317
2022-01-26 18:00:00.000000 UTC,13225441
2022-01-26 19:00:00.000000 UTC,12009855
2022-01-26 20:00:00.000000 UTC,12801508
2022-01-26 21:00:00.000000 UTC,13145533
2022-01-26 22:00:00.000000 UTC,13107808
2022-01-26 23:00:00.000000 UTC,13515110
2022-01-27 00:00:00.000000 UTC,13850479
2022-01-27 01:00:00.000000 UTC,13298235
2022-01-27 02:00:00.000000 UTC,13456660
2022-01-27 03:00:00.000000 UTC,13250017
2022-01-27 04:00:00.000000 UTC,13755455
2022-01-27 05:00:00.000000 UTC,13742090
2022-01-27 06:00:00.000000 UTC,13816722
2022-01-27 07:00:00.000000 UTC,13714597
2022-01-27 08:00:00.000000 UTC,13327801
2022-01-27 09:00:00.000000 UTC,13776197
2022-01-27 10:00:00.000000 UTC,13387933
2022-01-27 11:00:00.000000 UTC,13455228
2022-01-27 12:00:00.000000 UTC,13296898
2022-01-27 13:00:00.000000 UTC,13246525
2022-01-27 14:00:00.000000 UTC,12770354
2022-01-27 15:00:00.000000 UTC,13007350
2022-01-27 16:00:00.000000 UTC,12868578
2022-01-27 17:00:00.000000 UTC,13473384
2022-01-27 18:00:00.000000 UTC,13648052
2022-01-27 19:00:00.000000 UTC,13623228
2022-01-27 20:00:00.000000 UTC,12544238
2022-01-27 21:00:00.000000 UTC,12175187
2022-01-27 22:00:00.000000 UTC,12987394
2022-01-27 23:00:00.000000 UTC,12695633
2022-01-28 00:00:00.000000 UTC,13623390
2022-01-28 01:00:00.000000 UTC,13220471
2022-01-28 02:00:00.000000 UTC,13117411
2022-01-28 03:00:00.000000 UTC,13479264
2022-01-28 04:00:00.000000 UTC,13424381
2022-01-28 05:00:00.000000 UTC,13887933
2022-01-28 06:00:00.000000 UTC,13143087
2022-01-28 07:00:00.000000 UTC,12835352
2022-01-28 08:00:00.000000 UTC,12878542
2022-01-28 09:00:00.000000 UTC,13630832
2022-01-28 10:00:00.000000 UTC,13177527
2022-01-28 11:00:00.000000 UTC,12999439
2022-01-28 12:00:00.000000 UTC,13672805
2022-01-28 13:00:00.000000 UTC,13596072
2022-01-28 14:00:00.000000 UTC,13447029
2022-01-28 15:00:00.000000 UTC,13063008
2022-01-28 16:00:00.000000 UTC,13503505
2022-01-28 17:00:00.000000 UTC,14034836
2022-01-28 18:00:00.000000 UTC,13784816
2022-01-28 19:00:00.000000 UTC,14251296
2022-01-28 20:00:00.000000 UTC,13454064
2022-01-28 21:00:00.000000 UTC,13714459
2022-01-28 22:00:00.000000 UTC,13563901
2022-01-28 23:00:00.000000 UTC,12561844
2022-01-29 00:00:00.000000 UTC,13562980
2022-01-29 01:00:00.000000 UTC,13265363
2022-01-29 02:00:00.000000 UTC,13509984
2022-01-29 03:00:00.000000 UTC,14006529
2022-01-29 04:00:00.000000 UTC,14017904
2022-01-29 05:00:00.000000 UTC,13938077
2022-01-29 06:00:00.000000 UTC,13996802
2022-01-29 07:00:00.000000 UTC,13761873
2022-01-29 08:00:00.000000 UTC,13855108
2022-01-29 09:00:00.000000 UTC,13640350
2022-01-29 10:00:00.000000 UTC,12923530
2022-01-29 11:00:00.000000 UTC,13469871
2022-01-29 12:00:00.000000 UTC,13764044
2022-01-29 13:00:00.000000 UTC,13424590
2022-01-29 14:00:00.000000 UTC,13375304
2022-01-29 15:00:00.000000 UTC,13375553
2022-01-29 16:00:00.000000 UTC,13553305
2022-01-29 17:00:00.000000 UTC,13382991
2022-01-29 18:00:00.000000 UTC,12189726
2022-01-29 19:00:00.000000 UTC,12448144
2022-01-29 20:00:00.000000 UTC,13311215
2022-01-29 21:00:00.000000 UTC,13377422
2022-01-29 22:00:00.000000 UTC,13501997
2022-01-29 23:00:00.000000 UTC,13813628
2022-01-30 00:00:00.000000 UTC,13513191
2022-01-30 01:00:00.000000 UTC,13917803
2022-01-30 02:00:00.000000 UTC,13672318
2022-01-30 03:00:00.000000 UTC,13827346
2022-01-30 04:00:00.000000 UTC,14005059
2022-01-30 05:00:00.000000 UTC,13703689
2022-01-30 06:00:00.000000 UTC,13957601
2022-01-30 07:00:00.000000 UTC,13614543
2022-01-30 08:00:00.000000 UTC,13765120
2022-01-30 09:00:00.000000 UTC,13686917
2022-01-30 10:00:00.000000 UTC,13609489
2022-01-30 11:00:00.000000 UTC,13438213
2022-01-30 12:00:00.000000 UTC,13300825
2022-01-30 13:00:00.000000 UTC,13624583
2022-01-30 14:00:00.000000 UTC,13495260
2022-01-30 15:00:00.000000 UTC,13263033
2022-01-30 16:00:00.000000 UTC,13465949
2022-01-30 17:00:00.000000 UTC,13661509
2022-01-30 18:00:00.000000 UTC,12965120
2022-01-30 19:00:00.000000 UTC,12958472
2022-01-30 20:00:00.000000 UTC,13477864
2022-01-30 21:00:00.000000 UTC,13889564
2022-01-30 22:00:00.000000 UTC,12711625
2022-01-30 23:00:00.000000 UTC,13126314
2022-01-31 00:00:00.000000 UTC,13056353
2022-01-31 01:00:00.000000 UTC,13593242
2022-01-31 02:00:00.000000 UTC,13643461
2022-01-31 03:00:00.000000 UTC,13872308
2022-01-31 04:00:00.000000 UTC,13295485
2022-01-31 05:00:00.000000 UTC,13820382
2022-01-31 06:00:00.000000 UTC,13642815
2022-01-31 07:00:00.000000 UTC,13686554
2022-01-31 08:00:00.000000 UTC,13494448
2022-01-31 09:00:00.000000 UTC,13481218
2022-01-31 10:00:00.000000 UTC,13517083
2022-01-31 11:00:00.000000 UTC,13642537
2022-01-31 12:00:00.000000 UTC,13410618
2022-01-31 13:00:00.000000 UTC,13748794
2022-01-31 14:00:00.000000 UTC,13552300
2022-01-31 15:00:00.000000 UTC,12222819
2022-01-31 16:00:00.000000 UTC,12700816
2022-01-31 17:00:00.000000 UTC,13258915
2022-01-31 18:00:00.000000 UTC,13519635
2022-01-31 19:00:00.000000 UTC,11802287
2022-01-31 20:00:00.000000 UTC,12890182
2022-01-31 21:00:00.000000 UTC,12429733
2022-01-31 22:00:00.000000 UTC,13223023
2022-01-31 23:00:00.000000 UTC,13349301
2022-02-01 00:00:00.000000 UTC,13481932
2022-02-01 01:00:00.000000 UTC,13634497
2022-02-01 02:00:00.000000 UTC,12955198
2022-02-01 03:00:00.000000 UTC,13221856
2022-02-01 04:00:00.000000 UTC,13348216
2022-02-01 05:00:00.000000 UTC,13420680
2022-02-01 06:00:00.000000 UTC,12834201
2022-02-01 07:00:00.000000 UTC,13453927
2022-02-01 08:00:00.000000 UTC,13434540
2022-02-01 09:00:00.000000 UTC,12550716
2022-02-01 10:00:00.000000 UTC,13412188
2022-02-01 11:00:00.000000 UTC,13579094
2022-02-01 12:00:00.000000 UTC,13317652
2022-02-01 13:00:00.000000 UTC,13434263
2022-02-01 14:00:00.000000 UTC,12930293
2022-02-01 15:00:00.000000 UTC,13095377
2022-02-01 16:00:00.000000 UTC,11481170
2022-02-01 17:00:00.000000 UTC,12521540
2022-02-01 18:00:00.000000 UTC,12691325
2022-02-01 19:00:00.000000 UTC,13293827
2022-02-01 20:00:00.000000 UTC,12682305
2022-02-01 21:00:00.000000 UTC,10283467
2022-02-01 22:00:00.000000 UTC,10741324
2022-02-01 23:00:00.000000 UTC,11066810
2022-02-02 00:00:00.000000 UTC,10878645
2022-02-02 01:00:00.000000 UTC,12504784
2022-02-02 02:00:00.000000 UTC,12410799
2022-02-02 03:00:00.000000 UTC,12142245
2022-02-02 04:00:00.000000 UTC,12235128
2022-02-02 05:00:00.000000 UTC,12511112
2022-02-02 06:00:00.000000 UTC,13178429
2022-02-02 07:00:00.000000 UTC,13264752
2022-02-02 08:00:00.000000 UTC,13669152
2022-02-02 09:00:00.000000 UTC,13273052
2022-02-02 10:00:00.000000 UTC,12946114
2022-02-02 11:00:00.000000 UTC,13088432
2022-02-02 12:00:00.000000 UTC,12642983
2022-02-02 13:00:00.000000 UTC,12349686
2022-02-02 14:00:00.000000 UTC,12142241
2022-02-02 15:00:00.000000 UTC,11654177
2022-02-02 16:00:00.000000 UTC,11236943
2022-02-02 17:00:00.000000 UTC,12503010
2022-02-02 18:00:00.000000 UTC,11346951
2022-02-02 19:00:00.000000 UTC,12562011
2022-02-02 20:00:00.000000 UTC,11535862
2022-02-02 21:00:00.000000 UTC,11117403
2022-02-02 22:00:00.000000 UTC,12025097
2022-02-02 23:00:00.000000 UTC,12962340
2022-02-03 00:00:00.000000 UTC,12370704
2022-02-03 01:00:00.000000 UTC,13126960
2022-02-03 02:00:00.000000 UTC,13380298
2022-02-03 03:00:00.000000 UTC,13147354
2022-02-03 04:00:00.000000 UTC,13322080
2022-02-03 05:00:00.000000 UTC,13613823
2022-02-03 06:00:00.000000 UTC,13690323
2022-02-03 07:00:00.000000 UTC,13910741
2022-02-03 08:00:00.000000 UTC,13825007
2022-02-03 09:00:00.000000 UTC,13553499
2022-02-03 10:00:00.000000 UTC,13150932
2022-02-03 11:00:00.000000 UTC,13231247
2022-02-03 12:00:00.000000 UTC,13440512
2022-02-03 13:00:00.000000 UTC,13043667
2022-02-03 14:00:00.000000 UTC,12997314
2022-02-03 15:00:00.000000 UTC,13519492
2022-02-03 16:00:00.000000 UTC,13350207
2022-02-03 17:00:00.000000 UTC,13119523
2022-02-03 18:00:00.000000 UTC,13567870
2022-02-03 19:00:00.000000 UTC,13231377
2022-02-03 20:00:00.000000 UTC,13630908
2022-02-03 21:00:00.000000 UTC,13305030
2022-02-03 22:00:00.000000 UTC,13778147
2022-02-03 23:00:00.000000 UTC,13404687
2022-02-04 00:00:00.000000 UTC,13510927
2022-02-04 01:00:00.000000 UTC,13380610
2022-02-04 02:00:00.000000 UTC,13070002
2022-02-04 03:00:00.000000 UTC,13830993
2022-02-04 04:00:00.000000 UTC,13865083
2022-02-04 05:00:00.000000 UTC,13294605
2022-02-04 06:00:00.000000 UTC,13922970
2022-02-04 07:00:00.000000 UTC,14059483
2022-02-04 08:00:00.000000 UTC,13620816
2022-02-04 09:00:00.000000 UTC,13847816
2022-02-04 10:00:00.000000 UTC,13589433
2022-02-04 11:00:00.000000 UTC,13880535
2022-02-04 12:00:00.000000 UTC,13746705
2022-02-04 13:00:00.000000 UTC,13251160
2022-02-04 14:00:00.000000 UTC,13087314
2022-02-04 15:00:00.000000 UTC,12739067
2022-02-04 16:00:00.000000 UTC,12751821
2022-02-04 17:00:00.000000 UTC,13444455
2022-02-04 18:00:00.000000 UTC,12944533
2022-02-04 19:00:00.000000 UTC,13509052
2022-02-04 20:00:00.000000 UTC,12965749
2022-02-04 21:00:00.000000 UTC,13541394
2022-02-04 22:00:00.000000 UTC,13689742
2022-02-04 23:00:00.000000 UTC,13259053
2022-02-05 00:00:00.000000 UTC,13291224
2022-02-05 01:00:00.000000 UTC,13458013
2022-02-05 02:00:00.000000 UTC,13423101
2022-02-05 03:00:00.000000 UTC,13553205
2022-02-05 04:00:00.000000 UTC,13613458
2022-02-05 05:00:00.000000 UTC,13849941
2022-02-05 06:00:00.000000 UTC,14042076
2022-02-05 07:00:00.000000 UTC,13564728
2022-02-05 08:00:00.000000 UTC,13758823
2022-02-05 09:00:00.000000 UTC,13795687
2022-02-05 10:00:00.000000 UTC,13789451
2022-02-05 11:00:00.000000 UTC,13890057
2022-02-05 12:00:00.000000 UTC,13393456
2022-02-05 13:00:00.000000 UTC,13667148
2022-02-05 14:00:00.000000 UTC,13525320
2022-02-05 15:00:00.000000 UTC,13565144
2022-02-05 16:00:00.000000 UTC,13443365
2022-02-05 17:00:00.000000 UTC,13407273
2022-02-05 18:00:00.000000 UTC,12601716
2022-02-05 19:00:00.000000 UTC,13405924
2022-02-05 20:00:00.000000 UTC,13169463
2022-02-05 21:00:00.000000 UTC,13804407
2022-02-05 22:00:00.000000 UTC,13404236
2022-02-05 23:00:00.000000 UTC,13612980
2022-02-06 00:00:00.000000 UTC,13816806
2022-02-06 01:00:00.000000 UTC,13655008
2022-02-06 02:00:00.000000 UTC,13801605
2022-02-06 03:00:00.000000 UTC,13962434
2022-02-06 04:00:00.000000 UTC,13380103
2022-02-06 05:00:00.000000 UTC,14096091
2022-02-06 06:00:00.000000 UTC,14260084
2022-02-06 07:00:00.000000 UTC,13913690
2022-02-06 08:00:00.000000 UTC,14042143
2022-02-06 09:00:00.000000 UTC,13991596
2022-02-06 10:00:00.000000 UTC,13950349
2022-02-06 11:00:00.000000 UTC,13667127
2022-02-06 12:00:00.000000 UTC,14007513
2022-02-06 13:00:00.000000 UTC,13609385
2022-02-06 14:00:00.000000 UTC,13464681
2022-02-06 15:00:00.000000 UTC,13560773
2022-02-06 16:00:00.000000 UTC,13807731
2022-02-06 17:00:00.000000 UTC,13810797
2022-02-06 18:00:00.000000 UTC,13726450
2022-02-06 19:00:00.000000 UTC,13987305
2022-02-06 20:00:00.000000 UTC,13029421
2022-02-06 21:00:00.000000 UTC,13378668
2022-02-06 22:00:00.000000 UTC,13341040
2022-02-06 23:00:00.000000 UTC,13319663
2022-02-07 00:00:00.000000 UTC,13345838
2022-02-07 01:00:00.000000 UTC,13704242
2022-02-07 02:00:00.000000 UTC,13353426
2022-02-07 03:00:00.000000 UTC,13224320
2022-02-07 04:00:00.000000 UTC,13089611
2022-02-07 05:00:00.000000 UTC,13449477
2022-02-07 06:00:00.000000 UTC,13760710
2022-02-07 07:00:00.000000 UTC,13636136
2022-02-07 08:00:00.000000 UTC,13334645
2022-02-07 09:00:00.000000 UTC,13711396
2022-02-07 10:00:00.000000 UTC,13607114
2022-02-07 11:00:00.000000 UTC,13671970
2022-02-07 12:00:00.000000 UTC,13759062
2022-02-07 13:00:00.000000 UTC,13558010
2022-02-07 14:00:00.000000 UTC,12891206
2022-02-07 15:00:00.000000 UTC,12608772
2022-02-07 16:00:00.000000 UTC,12623531
2022-02-07 17:00:00.000000 UTC,13024024
2022-02-07 18:00:00.000000 UTC,13120220
2022-02-07 19:00:00.000000 UTC,13280240
2022-02-07 20:00:00.000000 UTC,13344890
2022-02-07 21:00:00.000000 UTC,13473328
2022-02-07 22:00:00.000000 UTC,13573870
2022-02-07 23:00:00.000000 UTC,13107028
2022-02-08 00:00:00.000000 UTC,13396674
2022-02-08 01:00:00.000000 UTC,13345724
2022-02-08 02:00:00.000000 UTC,13722733
2022-02-08 03:00:00.000000 UTC,12458039
2022-02-08 04:00:00.000000 UTC,13525063
2022-02-08 05:00:00.000000 UTC,13203054
2022-02-08 06:00:00.000000 UTC,12838272
2022-02-08 07:00:00.000000 UTC,13503103
2022-02-08 08:00:00.000000 UTC,13236853
2022-02-08 09:00:00.000000 UTC,12990103
2022-02-08 10:00:00.000000 UTC,13636843
2022-02-08 11:00:00.000000 UTC,13618490
2022-02-08 12:00:00.000000 UTC,13084551
2022-02-08 13:00:00.000000 UTC,13413261
2022-02-08 14:00:00.000000 UTC,13128274
2022-02-08 15:00:00.000000 UTC,12578171
2022-02-08 16:00:00.000000 UTC,12892494
2022-02-08 17:00:00.000000 UTC,12863137
2022-02-08 18:00:00.000000 UTC,13405020
2022-02-08 19:00:00.000000 UTC,13299555
2022-02-08 20:00:00.000000 UTC,12579637
2022-02-08 21:00:00.000000 UTC,12580171
2022-02-08 22:00:00.000000 UTC,13593949
2022-02-08 23:00:00.000000 UTC,13467376
2022-02-09 00:00:00.000000 UTC,12983605
2022-02-09 01:00:00.000000 UTC,13085692
2022-02-09 02:00:00.000000 UTC,13029262
2022-02-09 03:00:00.000000 UTC,13255922
2022-02-09 04:00:00.000000 UTC,13245269
2022-02-09 05:00:00.000000 UTC,13468171
2022-02-09 06:00:00.000000 UTC,13460601
2022-02-09 07:00:00.000000 UTC,13407569
2022-02-09 08:00:00.000000 UTC,13128197
2022-02-09 09:00:00.000000 UTC,13469561
2022-02-09 10:00:00.000000 UTC,13595885
2022-02-09 11:00:00.000000 UTC,13718390
2022-02-09 12:00:00.000000 UTC,13574534
2022-02-09 13:00:00.000000 UTC,13089458
2022-02-09 14:00:00.000000 UTC,12762517
2022-02-09 15:00:00.000000 UTC,12245459
2022-02-09 16:00:00.000000 UTC,12504185
2022-02-09 17:00:00.000000 UTC,12722801
2022-02-09 18:00:00.000000 UTC,13041813
2022-02-09 19:00:00.000000 UTC,11788810
2022-02-09 20:00:00.000000 UTC,12880484
2022-02-09 21:00:00.000000 UTC,13267118
2022-02-09 22:00:00.000000 UTC,12839950
2022-02-09 23:00:00.000000 UTC,12975918
2022-02-10 00:00:00.000000 UTC,12813992
2022-02-10 01:00:00.000000 UTC,12887417
2022-02-10 02:00:00.000000 UTC,13375186
2022-02-10 03:00:00.000000 UTC,13550730
2022-02-10 04:00:00.000000 UTC,13342916
2022-02-10 05:00:00.000000 UTC,13153886
2022-02-10 06:00:00.000000 UTC,13133797
2022-02-10 07:00:00.000000 UTC,12656304
2022-02-10 08:00:00.000000 UTC,12909231
2022-02-10 09:00:00.000000 UTC,12897713
2022-02-10 10:00:00.000000 UTC,13163034
2022-02-10 11:00:00.000000 UTC,12716789
2022-02-10 12:00:00.000000 UTC,13165595
2022-02-10 13:00:00.000000 UTC,12414722
2022-02-10 14:00:00.000000 UTC,11849806
2022-02-10 15:00:00.000000 UTC,11628263
2022-02-10 16:00:00.000000 UTC,12382655
2022-02-10 17:00:00.000000 UTC,12587213
2022-02-10 18:00:00.000000 UTC,13080750
2022-02-10 19:00:00.000000 UTC,13092911
2022-02-10 20:00:00.000000 UTC,12766680
2022-02-10 21:00:00.000000 UTC,12892528
2022-02-10 22:00:00.000000 UTC,12917284
2022-02-10 23:00:00.000000 UTC,12548401
2022-02-11 00:00:00.000000 UTC,12646906
2022-02-11 01:00:00.000000 UTC,12278012
2022-02-11 02:00:00.000000 UTC,13105229
2022-02-11 03:00:00.000000 UTC,13431962
2022-02-11 04:00:00.000000 UTC,13517975
2022-02-11 05:00:00.000000 UTC,13328087
2022-02-11 06:00:00.000000 UTC,13496436
2022-02-11 07:00:00.000000 UTC,13445275
2022-02-11 08:00:00.000000 UTC,13322461
2022-02-11 09:00:00.000000 UTC,13046952
2022-02-11 10:00:00.000000 UTC,13337484
2022-02-11 11:00:00.000000 UTC,13340490
2022-02-11 12:00:00.000000 UTC,13253063
2022-02-11 13:00:00.000000 UTC,12846145
2022-02-11 14:00:00.000000 UTC,12131105
2022-02-11 15:00:00.000000 UTC,12707592
2022-02-11 16:00:00.000000 UTC,12610055
2022-02-11 17:00:00.000000 UTC,12875026
2022-02-11 18:00:00.000000 UTC,11930671
2022-02-11 19:00:00.000000 UTC,11741259
2022-02-11 20:00:00.000000 UTC,11408279
2022-02-11 21:00:00.000000 UTC,12018496
2022-02-11 22:00:00.000000 UTC,11792952
2022-02-11 23:00:00.000000 UTC,11630777
2022-02-12 00:00:00.000000 UTC,12497644
2022-02-12 01:00:00.000000 UTC,12873516
2022-02-12 02:00:00.000000 UTC,12775369
2022-02-12 03:00:00.000000 UTC,12609376
2022-02-12 04:00:00.000000 UTC,12864211
2022-02-12 05:00:00.000000 UTC,12812144
2022-02-12 06:00:00.000000 UTC,12025489
2022-02-12 07:00:00.000000 UTC,12915920
2022-02-12 08:00:00.000000 UTC,13311187
2022-02-12 09:00:00.000000 UTC,13267564
2022-02-12 10:00:00.000000 UTC,12694589
2022-02-12 11:00:00.000000 UTC,12157927
2022-02-12 12:00:00.000000 UTC,12506331
2022-02-12 13:00:00.000000 UTC,12822122
2022-02-12 14:00:00.000000 UTC,12456826
2022-02-12 15:00:00.000000 UTC,12655094
2022-02-12 16:00:00.000000 UTC,12428517
2022-02-12 17:00:00.000000 UTC,12000945
2022-02-12 18:00:00.000000 UTC,12066382
2022-02-12 19:00:00.000000 UTC,12634972
2022-02-12 20:00:00.000000 UTC,12794669
2022-02-12 21:00:00.000000 UTC,12523967
2022-02-12 22:00:00.000000 UTC,12595617
2022-02-12 23:00:00.000000 UTC,13235482
2022-02-13 00:00:00.000000 UTC,13008399
2022-02-13 01:00:00.000000 UTC,13064771
2022-02-13 02:00:00.000000 UTC,13420089
2022-02-13 03:00:00.000000 UTC,13333089
2022-02-13 04:00:00.000000 UTC,13114265
2022-02-13 05:00:00.000000 UTC,13345677
2022-02-13 06:00:00.000000 UTC,12881243
2022-02-13 07:00:00.000000 UTC,13286512
2022-02-13 08:00:00.000000 UTC,13255707
2022-02-13 09:00:00.000000 UTC,13243259
2022-02-13 10:00:00.000000 UTC,13052659
2022-02-13 11:00:00.000000 UTC,13406770
2022-02-13 12:00:00.000000 UTC,13455114
2022-02-13 13:00:00.000000 UTC,12978857
2022-02-13 14:00:00.000000 UTC,12461312
2022-02-13 15:00:00.000000 UTC,12635460
2022-02-13 16:00:00.000000 UTC,12190414
2022-02-13 17:00:00.000000 UTC,12481091
2022-02-13 18:00:00.000000 UTC,12096173
2022-02-13 19:00:00.000000 UTC,12257826
2022-02-13 20:00:00.000000 UTC,12452226
2022-02-13 21:00:00.000000 UTC,12181768
2022-02-13 22:00:00.000000 UTC,13165728
2022-02-13 23:00:00.000000 UTC,13085354
2022-02-14 00:00:00.000000 UTC,13682569
2022-02-14 01:00:00.000000 UTC,13091880
2022-02-14 02:00:00.000000 UTC,13549670
2022-02-14 03:00:00.000000 UTC,12710381
2022-02-14 04:00:00.000000 UTC,12911915
2022-02-14 05:00:00.000000 UTC,13621890
2022-02-14 06:00:00.000000 UTC,13096785
2022-02-14 07:00:00.000000 UTC,13388809
2022-02-14 08:00:00.000000 UTC,13349696
2022-02-14 09:00:00.000000 UTC,13332465
2022-02-14 10:00:00.000000 UTC,13198494
2022-02-14 11:00:00.000000 UTC,13472510
2022-02-14 12:00:00.000000 UTC,13044174
2022-02-14 13:00:00.000000 UTC,12868470
2022-02-14 14:00:00.000000 UTC,12512261
2022-02-14 15:00:00.000000 UTC,12784142
2022-02-14 16:00:00.000000 UTC,13277945
2022-02-14 17:00:00.000000 UTC,13374512
2022-02-14 18:00:00.000000 UTC,13447370
2022-02-14 19:00:00.000000 UTC,12714246
2022-02-14 20:00:00.000000 UTC,13215877
2022-02-14 21:00:00.000000 UTC,12897279
2022-02-14 22:00:00.000000 UTC,12342392
2022-02-14 23:00:00.000000 UTC,13000872
2022-02-15 00:00:00.000000 UTC,12944770
2022-02-15 01:00:00.000000 UTC,12110614
2022-02-15 02:00:00.000000 UTC,12298963
2022-02-15 03:00:00.000000 UTC,12666754
2022-02-15 04:00:00.000000 UTC,12365796
2022-02-15 05:00:00.000000 UTC,12452181
2022-02-15 06:00:00.000000 UTC,12799033
2022-02-15 07:00:00.000000 UTC,12579511
2022-02-15 08:00:00.000000 UTC,11797629
2022-02-15 09:00:00.000000 UTC,12513280
2022-02-15 10:00:00.000000 UTC,12553268
2022-02-15 11:00:00.000000 UTC,12699960
2022-02-15 12:00:00.000000 UTC,12784982
2022-02-15 13:00:00.000000 UTC,12588335
2022-02-15 14:00:00.000000 UTC,11702346
2022-02-15 15:00:00.000000 UTC,11897122
2022-02-15 16:00:00.000000 UTC,12295652
2022-02-15 17:00:00.000000 UTC,12964665
2022-02-15 18:00:00.000000 UTC,12376587
2022-02-15 19:00:00.000000 UTC,11729008
2022-02-15 20:00:00.000000 UTC,12643581
2022-02-15 21:00:00.000000 UTC,12416539
2022-02-15 22:00:00.000000 UTC,11947813
2022-02-15 23:00:00.000000 UTC,11786810
2022-02-16 00:00:00.000000 UTC,12682956
2022-02-16 01:00:00.000000 UTC,12905872
2022-02-16 02:00:00.000000 UTC,13080887
2022-02-16 03:00:00.000000 UTC,13095168
2022-02-16 04:00:00.000000 UTC,12648002
2022-02-16 05:00:00.000000 UTC,12927369
2022-02-16 06:00:00.000000 UTC,13083008
2022-02-16 07:00:00.000000 UTC,12817760
2022-02-16 08:00:00.000000 UTC,12971464
2022-02-16 09:00:00.000000 UTC,13098832
2022-02-16 10:00:00.000000 UTC,12797627
2022-02-16 11:00:00.000000 UTC,13255423
2022-02-16 12:00:00.000000 UTC,13123354
2022-02-16 13:00:00.000000 UTC,12618777
2022-02-16 14:00:00.000000 UTC,12764298
2022-02-16 15:00:00.000000 UTC,12584071
2022-02-16 16:00:00.000000 UTC,12604319
2022-02-16 17:00:00.000000 UTC,12618411
2022-02-16 18:00:00.000000 UTC,13014770
2022-02-16 19:00:00.000000 UTC,11735795
2022-02-16 20:00:00.000000 UTC,12477113
2022-02-16 21:00:00.000000 UTC,11724112
2022-02-16 22:00:00.000000 UTC,12450755
2022-02-16 23:00:00.000000 UTC,13021741
